entry_time,exit_time,side,entry_price,exit_price,pnl_usd,pnl_jpy,balance,duration_min,exit_reason,k4h_at_entry,k1h_at_entry,k5m_at_entry
2023-12-06 18:35:00,2023-12-06 20:10:00,long,2025.85,2028.67,0.252,37.8,102650.35,95.0,5M_DC,64.7622888523951,73.47264310781016,80.25670482461499
2023-12-06 21:30:00,2023-12-07 01:35:00,long,2029.28,2026.83,-0.275,-41.25,102609.1,245.0,5M_DC,62.892724196572296,37.86038957173076,82.93904424662306
2023-12-12 04:15:00,2023-12-12 05:35:00,long,1983.19,1984.81,0.132,19.8,102628.9,80.0,5M_DC,21.422623578510855,57.14633552429515,85.177050151448
2023-12-15 14:15:00,2023-12-15 15:05:00,short,2042.91,2041.3,0.131,19.65,102648.55,50.0,5M_GC,60.29936346528234,54.330163065853846,14.670840705638154
2023-12-15 17:25:00,2023-12-15 20:30:00,short,2036.0,2020.83,1.487,223.05,102871.6,185.0,5M_GC,20.159509766135063,23.72361742746193,5.381191006453739
2023-12-20 04:40:00,2023-12-20 07:25:00,short,2038.18,2040.11,-0.223,-33.45,102838.15,165.0,5M_GC,73.14323355591718,81.11120204985637,12.499999998884817
2023-12-22 20:00:00,2023-12-22 22:05:00,short,2054.87,2053.45,0.112,16.8,102854.95,125.0,5M_GC,70.34413582716961,16.486902927497688,12.018170698123823
2023-12-26 13:00:00,2023-12-26 14:20:00,short,2062.89,2062.83,-0.024,-3.6,102851.35,80.0,5M_GC,63.67438840951312,54.937807467036585,12.897381457055962
2023-12-28 12:10:00,2023-12-28 12:50:00,short,2077.52,2076.13,0.109,16.35,102867.7,40.0,5M_GC,64.54034551620369,21.278589161760067,24.43162616465635
2023-12-28 19:40:00,2023-12-28 21:25:00,short,2074.98,2069.33,0.535,80.25,102947.95,105.0,5M_GC,35.30066815131678,20.578169025812983,15.079807548619948
2024-01-02 04:10:00,2024-01-02 04:50:00,long,2064.86,2067.33,0.217,32.55,102980.5,40.0,5M_DC,51.09741293545724,66.68683320237243,81.28262490496367
2024-01-03 05:30:00,2024-01-03 12:20:00,long,2064.1200000000003,2054.1200000000003,-1.03,-154.5,102826.0,410.0,SL_or_BE,16.42319573588489,17.508632874344137,15.547687014756908
2024-01-04 10:45:00,2024-01-04 11:45:00,long,2047.2,2048.94,0.144,21.6,102847.6,60.0,5M_DC,38.28962847766352,74.15337259995367,75.9108099136334
2024-01-05 22:20:00,2024-01-05 23:35:00,long,2044.9099999999999,2044.22,-0.099,-14.85,102832.75,75.0,5M_DC,51.93366484786571,51.91270643734802,76.60908807338664
2024-01-12 02:25:00,2024-01-12 03:50:00,long,2031.3999999999999,2033.34,0.164,24.6,102857.35,85.0,5M_DC,39.924609585223315,90.73156076269773,87.6112641300287
2024-01-23 05:15:00,2024-01-23 06:00:00,long,2022.79,2027.52,0.443,66.45,102923.8,45.0,5M_DC,45.9228715264391,84.84856545093767,94.9622716594218
2024-01-29 04:10:00,2024-01-29 05:00:00,long,2023.1399999999999,2025.71,0.227,34.05,102957.85,50.0,5M_DC,44.108008913183454,69.99999999943549,93.26043852090322
2024-01-29 07:20:00,2024-01-29 08:25:00,long,2025.3799999999999,2027.39,0.171,25.65,102983.5,65.0,5M_DC,58.888861197258485,85.16973831246882,93.4284696017999
2024-01-29 16:50:00,2024-01-29 18:00:00,long,2023.6599999999999,2025.62,0.166,24.9,103008.4,70.0,5M_DC,79.0478433966261,29.61877229125359,86.84696318616926
2024-01-31 12:15:00,2024-01-31 14:25:00,long,2038.35,2038.12,-0.053,-7.95,103000.45,130.0,5M_DC,51.29349717204409,61.78321778470439,84.93209846513194
2024-02-05 02:00:00,2024-02-05 03:45:00,long,2038.32,2036.71,-0.191,-28.65,102971.8,105.0,5M_DC,26.09275053297957,62.466285373730905,75.39143778381194
2024-02-06 08:40:00,2024-02-06 11:45:00,long,2027.45,2024.63,-0.312,-46.8,102925.0,185.0,5M_DC,43.54740061146084,21.38481047162234,77.3740299248269
2024-02-12 21:40:00,2024-02-12 22:55:00,long,2019.95,2019.95,-0.03,-4.5,102920.5,75.0,5M_DC,22.99930354674325,53.20144650040468,78.45630999364664
2024-02-13 01:20:00,2024-02-13 03:10:00,long,2019.29,2020.23,0.064,9.6,102930.1,110.0,5M_DC,40.071907759742516,78.90382626598829,78.3177246571015
2024-02-13 04:20:00,2024-02-13 06:00:00,long,2019.6499999999999,2018.39,-0.156,-23.4,102906.7,100.0,5M_DC,48.023688649186084,46.227972402017464,87.08133970875609
2024-02-15 03:45:00,2024-02-15 04:50:00,long,1993.1599999999999,1993.11,-0.035,-5.25,102901.45,65.0,5M_DC,40.00294045900085,63.9794401716266,78.62803862188547
2024-02-15 08:00:00,2024-02-15 09:00:00,long,1992.33,1992.72,0.009,1.35,102902.8,60.0,5M_DC,66.75682227066513,69.02256122742683,81.54690788665623
2024-02-20 09:30:00,2024-02-20 13:30:00,short,2021.89,2025.72,-0.413,-61.95,102840.85,240.0,5M_GC,82.95797126701086,87.96220277714563,24.1577866566922
2024-02-21 17:25:00,2024-02-21 18:05:00,short,2028.56,2024.28,0.398,59.7,102900.55,40.0,5M_GC,66.81152656895794,12.97803469387602,7.6310283842161795
2024-02-22 14:05:00,2024-02-22 14:55:00,short,2028.67,2028.02,0.035,5.25,102905.8,50.0,5M_GC,58.57807785755116,35.04091070755917,23.241590213003644
2024-02-23 09:55:00,2024-02-23 10:55:00,short,2021.45,2019.19,0.196,29.4,102935.2,60.0,5M_GC,23.069954672888883,27.35507246347123,13.45246829432844
2024-02-26 18:00:00,2024-02-26 21:40:00,short,2027.91,2028.79,-0.118,-17.7,102917.5,220.0,5M_GC,57.68366689581083,40.98780800059645,22.612085768654808
2024-02-28 07:30:00,2024-02-28 08:55:00,short,2030.19,2029.19,0.07,10.5,102928.0,85.0,5M_GC,28.306226144346578,28.171570848330344,11.340035052405275
2024-03-08 05:45:00,2024-03-08 06:50:00,short,2156.8399999999997,2157.69,-0.115,-17.25,102910.75,65.0,5M_GC,79.34215023554243,26.848069044093204,24.502487561268058
2024-03-08 17:10:00,2024-03-08 18:55:00,short,2170.31,2180.61,-1.06,-159.0,102751.75,105.0,SL_or_BE,78.29305720803883,69.75455265217758,91.63000316197656
2024-03-08 21:50:00,2024-03-11 01:00:00,short,2175.6699999999996,2177.94,-0.257,-38.55,102713.2,3070.0,5M_GC,70.58158434017928,50.37069374751699,11.956262128260086
2024-03-11 01:30:00,2024-03-11 03:30:00,short,2181.62,2181.7,-0.038,-5.7,102707.5,120.0,5M_GC,70.58158434017928,54.182868251269404,8.163803932092598
2024-03-11 05:55:00,2024-03-11 08:00:00,short,2179.21,2177.41,0.15,22.5,102730.0,125.0,5M_GC,63.5993812702911,22.601490449385608,17.258176756772812
2024-03-11 09:05:00,2024-03-11 10:50:00,short,2179.12,2178.38,0.044,6.6,102736.6,105.0,5M_GC,63.5993812702911,24.386876906907574,11.291939072000359
2024-03-11 12:00:00,2024-03-11 12:45:00,short,2179.62,2177.96,0.136,20.4,102757.0,45.0,5M_GC,63.31874189349052,23.051974550634778,16.52114715607078
2024-03-12 02:10:00,2024-03-12 03:00:00,short,2183.22,2180.99,0.193,28.95,102785.95,50.0,5M_GC,63.29054551739565,62.60172495286489,8.232086288487263
2024-03-13 05:20:00,2024-03-13 12:25:00,long,2159.92,2160.62,0.04,6.0,102791.95,425.0,5M_DC,32.959851977754845,51.767318763552645,89.6899282629325
2024-03-14 02:20:00,2024-03-14 10:35:00,long,2174.8300000000004,2169.17,-0.596,-89.4,102702.55,495.0,5M_DC,67.92464707153219,15.846422338404068,76.96952271057454
2024-03-15 01:00:00,2024-03-15 02:55:00,long,2161.78,2162.37,0.029,4.35,102706.9,115.0,5M_DC,32.96432964317453,70.5128708974642,83.72628403225478
2024-04-01 18:35:00,2024-04-01 20:10:00,short,2238.1299999999997,2238.53,-0.07,-10.5,102696.4,95.0,5M_GC,75.00974167724728,32.709861952481695,23.741388446891154
2024-04-02 17:05:00,2024-04-02 18:05:00,short,2267.9399999999996,2259.52,0.812,121.8,102818.2,60.0,5M_GC,76.3504713946528,50.93514975758998,13.805083029983214
2024-04-02 19:05:00,2024-04-02 21:00:00,short,2256.9199999999996,2267.91,-1.129,-169.35,102648.85,115.0,SL_or_BE,80.07470654252425,57.54680932343268,90.43067154508647
2024-04-04 23:35:00,2024-04-05 01:50:00,short,2290.06,2289.14,0.062,9.3,102658.15,135.0,5M_GC,50.41671501467649,33.39833593330664,16.56726308780624
2024-04-08 11:15:00,2024-04-08 11:40:00,short,2337.64,2334.9,0.244,36.6,102694.75,25.0,5M_GC,75.69346036089082,66.21595140100642,16.861356931917083
2024-04-09 16:25:00,2024-04-09 17:15:00,short,2352.46,2362.46,-1.03,-154.5,102540.25,50.0,SL_or_BE,75.95692519428327,42.44509669646951,89.5323413705064
2024-04-09 17:25:00,2024-04-09 18:20:00,short,2360.64,2346.82,1.352,202.8,102743.05,55.0,5M_GC,75.95692519428327,35.6052509955156,21.365663143882113
2024-04-09 20:55:00,2024-04-09 22:20:00,short,2346.87,2346.28,0.029,4.35,102747.4,85.0,5M_GC,67.599118592736,42.27300490255891,19.11812961402776
2024-04-10 23:25:00,2024-04-11 05:40:00,short,2332.54,2343.11,-1.087,-163.05,102584.35,375.0,SL_or_BE,41.316705597442166,70.21233593488948,86.53037990558845
2024-04-12 18:05:00,2024-04-12 18:30:00,short,2421.0499999999997,2394.56,2.619,392.85,102977.2,25.0,5M_GC,76.55680364166986,70.4000665963773,10.701500210852936
2024-04-17 20:40:00,2024-04-17 22:20:00,short,2373.21,2370.07,0.284,42.6,103019.8,100.0,5M_GC,34.37647598068302,34.79015918948019,12.65433058610453
2024-04-17 23:05:00,2024-04-17 23:45:00,short,2372.08,2370.92,0.086,12.9,103032.7,40.0,5M_GC,34.37647598068302,29.447762210526026,19.726884074919703
2024-04-19 01:20:00,2024-04-19 02:05:00,short,2379.6099999999997,2379.04,0.027,4.05,103036.75,45.0,5M_GC,67.18421478230492,44.15926586592079,16.86991869814884
2024-04-22 02:20:00,2024-04-22 03:55:00,short,2386.24,2382.05,0.389,58.35,103095.1,95.0,5M_GC,44.47439353090497,25.421765917532202,18.180448990683242
2024-04-24 09:40:00,2024-04-24 11:25:00,long,2326.32,2316.32,-1.03,-154.5,102940.6,105.0,SL_or_BE,67.37933255962105,41.82795698897798,29.235977362649084
2024-04-24 18:50:00,2024-04-24 22:25:00,long,2326.71,2321.9,-0.511,-76.65,102863.95,215.0,5M_DC,67.06772209571166,36.77416349937099,76.00852617225033
2024-04-25 23:00:00,2024-04-26 04:55:00,long,2333.19,2332.04,-0.145,-21.75,102842.2,355.0,5M_DC,69.52739439547591,55.709482445701745,87.78442525749885
2024-05-01 23:00:00,2024-05-01 23:40:00,long,2311.0600000000004,2317.58,0.622,93.3,102935.5,40.0,5M_DC,53.37863175619575,71.929174556467,87.96991388162759
2024-05-03 09:20:00,2024-05-03 12:05:00,long,2301.7400000000002,2301.2,-0.084,-12.6,102922.9,165.0,5M_DC,45.681918832556214,26.71523982975106,76.70454545236583
2024-05-03 13:30:00,2024-05-03 16:30:00,long,2299.8,2281.98,-1.812,-271.8,102651.1,180.0,SL_or_BE,45.49177283143724,28.02614858681106,21.06456054775283
2024-05-03 21:35:00,2024-05-03 23:05:00,long,2298.8700000000003,2300.98,0.181,27.15,102678.25,90.0,5M_DC,51.37226783479117,54.30107526869211,83.78438636031149
2024-05-06 01:30:00,2024-05-06 03:15:00,long,2302.3900000000003,2292.3900000000003,-1.03,-154.5,102523.75,105.0,SL_or_BE,50.084485406950535,54.73042308667886,13.991498390735542
2024-05-07 20:45:00,2024-05-07 21:20:00,short,2315.7799999999997,2314.46,0.102,15.3,102539.05,35.0,5M_GC,30.15564850872197,27.8377729779602,21.248025275956866
2024-05-13 02:15:00,2024-05-13 02:55:00,short,2361.0899999999997,2360.24,0.055,8.25,102547.3,40.0,5M_GC,79.78178678644403,24.332252024016782,13.70018115890602
2024-05-20 12:15:00,2024-05-20 13:10:00,short,2444.72,2441.23,0.319,47.85,102595.15,55.0,5M_GC,77.38501973417863,57.08328600045761,13.598325506846265
2024-05-21 04:00:00,2024-05-21 05:05:00,short,2430.37,2421.94,0.813,121.95,102717.1,65.0,5M_GC,47.62526530084627,22.275735023678177,13.907783543272785
2024-05-22 19:10:00,2024-05-22 20:45:00,short,2392.12,2388.24,0.358,53.7,102770.8,95.0,5M_GC,17.06655703251432,22.955974842704737,18.198250452982496
2024-07-08 17:15:00,2024-07-08 18:05:00,short,2375.47,2374.57,0.06,9.0,102779.8,50.0,5M_GC,40.27385134532744,28.413058910462112,12.876669161115528
2024-07-08 20:00:00,2024-07-09 06:55:00,short,2357.2799999999997,2367.63,-1.065,-159.75,102620.05,655.0,SL_or_BE,27.9952267302434,87.68874373747168,95.31096680853473
2024-07-09 19:05:00,2024-07-09 19:50:00,short,2361.8599999999997,2358.92,0.264,39.6,102659.65,45.0,5M_GC,23.68743013239943,32.95366278724334,19.204139536753626
2024-07-15 05:00:00,2024-07-15 07:45:00,short,2408.3799999999997,2411.23,-0.315,-47.25,102612.4,165.0,5M_GC,65.5709764429385,49.372704628740166,10.127429273919164
2024-07-16 04:20:00,2024-07-16 06:40:00,short,2423.7599999999998,2427.67,-0.421,-63.15,102549.25,140.0,5M_GC,64.45703290814116,70.63384441627481,13.333333333058993
2024-07-17 17:00:00,2024-07-17 17:25:00,short,2476.0699999999997,2469.46,0.631,94.65,102643.9,25.0,5M_GC,74.36648403336223,59.15949043790439,24.486012807425983
2024-07-22 23:55:00,2024-07-23 03:10:00,long,2396.55,2396.03,-0.082,-12.3,102631.6,195.0,5M_DC,37.276529678893404,80.1296613660115,82.15686274159691
2024-08-02 17:10:00,2024-08-02 18:00:00,short,2471.5099999999998,2430.7,4.051,607.65,103239.25,50.0,5M_GC,67.54175803926597,34.67865470380719,7.84126226404505
2024-08-02 19:05:00,2024-08-02 20:25:00,short,2436.7799999999997,2426.68,0.98,147.0,103386.25,80.0,5M_GC,55.21405714450261,29.486221159072695,20.041934623532075
2024-08-05 10:35:00,2024-08-05 11:35:00,short,2440.8399999999997,2427.49,1.305,195.75,103582.0,60.0,5M_GC,33.612398465091246,32.43283471005626,12.613235118461539
2024-08-07 11:35:00,2024-08-07 14:55:00,short,2392.04,2402.04,-1.03,-154.5,103427.5,200.0,SL_or_BE,45.21190257581308,90.54663289998298,81.43678498939182
2024-08-07 20:00:00,2024-08-07 20:35:00,short,2397.23,2393.46,0.347,52.05,103479.55,35.0,5M_GC,43.38646664685111,32.53396105612065,21.555377347613177
2024-08-14 03:20:00,2024-08-14 05:05:00,short,2465.31,2463.0,0.201,30.15,103509.7,105.0,5M_GC,55.15467929785773,30.08785112138388,9.1242742161168
2024-08-15 12:15:00,2024-08-15 15:20:00,short,2456.3399999999997,2466.3399999999997,-1.03,-154.5,103355.2,185.0,SL_or_BE,28.553157473952666,58.15062592541676,85.80925465965656
2024-08-20 07:05:00,2024-08-20 09:00:00,short,2501.3599999999997,2500.33,0.073,10.95,103366.15,115.0,5M_GC,79.23955399327929,25.52035459276101,15.890633672005519
2024-08-20 20:30:00,2024-08-20 22:20:00,short,2510.54,2512.47,-0.223,-33.45,103332.7,110.0,5M_GC,68.87002812189093,39.47226709734121,18.634235102180806
2024-08-21 02:35:00,2024-08-21 03:05:00,short,2514.8599999999997,2513.49,0.107,16.05,103348.75,30.0,5M_GC,57.57575757563254,46.93941483800618,15.711399710946802
2024-08-21 07:05:00,2024-08-21 07:45:00,short,2516.7599999999998,2514.84,0.162,24.3,103373.05,40.0,5M_GC,58.886464130536844,77.05010535614674,16.511347971698243
2024-08-21 08:25:00,2024-08-21 09:10:00,short,2515.5699999999997,2513.72,0.155,23.25,103396.3,45.0,5M_GC,48.08025585251264,49.118942730737324,18.530934957026705
2024-08-21 09:35:00,2024-08-21 10:10:00,short,2517.02,2515.61,0.111,16.65,103412.95,35.0,5M_GC,48.08025585251264,34.11993827585015,24.233576641980093
2024-08-22 12:35:00,2024-08-22 14:15:00,short,2506.2,2504.31,0.159,23.85,103436.8,100.0,5M_GC,32.59007306614131,39.46866951773489,19.729732558394186
2024-08-22 15:50:00,2024-08-22 16:45:00,short,2501.96,2486.05,1.561,234.15,103670.95,55.0,5M_GC,31.1496663718461,21.268660206347292,15.495422681690357
2024-08-22 18:05:00,2024-08-22 20:25:00,short,2478.27,2480.73,-0.276,-41.4,103629.55,140.0,5M_GC,27.82192022247078,31.151395775063403,12.578038690643739
2024-08-27 11:30:00,2024-08-27 13:00:00,short,2510.0099999999998,2507.29,0.242,36.3,103665.85,90.0,5M_GC,22.35550282164232,44.08907841712337,7.963380423626305
2024-08-30 14:25:00,2024-08-30 16:15:00,short,2520.7599999999998,2516.67,0.379,56.85,103722.7,110.0,5M_GC,48.223653414493896,39.839450586307095,18.10866958447186
2024-09-02 06:35:00,2024-09-02 10:15:00,short,2493.6499999999996,2497.42,-0.407,-61.05,103661.65,220.0,5M_GC,27.919362580217477,49.40239043791948,21.111811713565206
2024-09-09 10:45:00,2024-09-09 11:35:00,short,2493.98,2491.2,0.248,37.2,103698.85,50.0,5M_GC,23.58055492547791,43.856121536792735,22.043010752290968
2024-09-11 14:15:00,2024-09-11 15:20:00,short,2521.6,2517.87,0.343,51.45,103750.3,65.0,5M_GC,66.21028894927042,35.728148590966974,9.52986231354188
2024-09-11 23:10:00,2024-09-12 02:15:00,short,2512.23,2512.38,-0.045,-6.75,103743.55,185.0,5M_GC,43.79392833641854,55.022680356094746,13.136078349431736
2024-09-16 22:45:00,2024-09-17 04:00:00,short,2581.52,2580.79,0.043,6.45,103750.0,315.0,5M_GC,43.04814851775933,56.73784432058735,9.221972345118576
2024-09-17 05:15:00,2024-09-17 06:20:00,short,2584.52,2578.65,0.557,83.55,103833.55,65.0,5M_GC,43.04814851775933,38.22432020895846,5.334048917587412
2024-09-17 14:25:00,2024-09-17 15:40:00,short,2575.5499999999997,2573.14,0.211,31.65,103865.2,75.0,5M_GC,31.65062240479305,42.70721241407043,21.000995064631056
2024-09-17 17:25:00,2024-09-17 18:35:00,short,2578.0899999999997,2564.6,1.319,197.85,104063.05,70.0,5M_GC,29.119517986412333,29.564958850948074,12.177079389565037
2024-09-17 20:55:00,2024-09-18 03:25:00,short,2569.48,2572.78,-0.36,-54.0,104009.05,390.0,5M_GC,26.51078496083012,61.2256221947002,22.20079534713561
2024-09-24 01:00:00,2024-09-24 02:35:00,short,2626.93,2626.3,0.033,4.95,104014.0,95.0,5M_GC,78.01136097313227,27.625472656002447,17.639635375153034
2024-09-24 08:00:00,2024-09-24 08:50:00,short,2637.14,2631.27,0.557,83.55,104097.55,50.0,5M_GC,75.6840013755003,63.92573567726823,14.144469406203081
2024-09-24 11:10:00,2024-09-24 14:45:00,short,2627.64,2626.33,0.101,15.15,104112.7,215.0,5M_GC,76.9778879192361,43.51639969464154,15.31989279034959
2024-09-25 20:40:00,2024-09-25 21:25:00,short,2661.45,2661.09,0.006,0.9,104113.6,45.0,5M_GC,70.97930195649354,47.823629168751715,23.85301115400892
2024-09-26 01:35:00,2024-09-26 02:15:00,short,2658.3799999999997,2658.29,-0.021,-3.15,104110.45,40.0,5M_GC,69.02555140251356,41.812700207036116,18.055681439742614
2024-09-27 06:50:00,2024-09-27 07:30:00,short,2672.6099999999997,2670.48,0.183,27.45,104137.9,40.0,5M_GC,57.46364173212343,41.34366925029096,14.436334144016852
2024-09-27 09:25:00,2024-09-27 11:45:00,short,2667.3999999999996,2663.05,0.405,60.75,104198.65,140.0,5M_GC,44.92405094579266,23.57892579830222,22.761033319248764
2024-10-02 04:55:00,2024-10-02 06:50:00,short,2660.1699999999996,2655.63,0.424,63.6,104262.25,115.0,5M_GC,69.50471860562881,17.8383567882149,8.425249939283027
2024-10-02 19:05:00,2024-10-02 20:25:00,short,2650.29,2648.04,0.195,29.25,104291.5,80.0,5M_GC,41.38068751806416,42.62417713924608,14.008620689355512
2024-10-03 09:30:00,2024-10-03 10:30:00,short,2654.97,2649.13,0.554,83.1,104374.6,60.0,5M_GC,38.56090837542618,20.37967659079119,9.833797034122489
2024-10-03 15:00:00,2024-10-03 16:00:00,short,2647.79,2643.93,0.356,53.4,104428.0,60.0,5M_GC,37.12026300238434,28.25381124208972,8.700987017269886
2024-10-04 14:55:00,2024-10-04 15:20:00,short,2660.9399999999996,2656.58,0.406,60.9,104488.9,25.0,5M_GC,61.329230200565085,24.281994065441584,15.396825396578388
2024-10-04 20:35:00,2024-10-04 21:25:00,short,2645.8599999999997,2646.5,-0.094,-14.1,104474.8,50.0,5M_GC,36.703230926251955,39.22391190341031,20.1392877347902
2024-10-07 09:55:00,2024-10-07 11:00:00,short,2642.81,2652.81,-1.03,-154.5,104320.3,65.0,SL_or_BE,45.69131270744871,65.74927566993274,92.7801123787267
2024-10-07 16:25:00,2024-10-07 17:05:00,short,2646.7,2643.57,0.283,42.45,104362.75,40.0,5M_GC,37.71193847219595,15.886850152832642,18.475534551163534
2024-10-07 18:45:00,2024-10-07 19:25:00,short,2647.73,2643.32,0.411,61.65,104424.4,40.0,5M_GC,37.71193847219595,30.73394495398701,11.877368434691064
2024-10-07 22:40:00,2024-10-07 23:25:00,short,2643.18,2642.63,0.025,3.75,104428.15,45.0,5M_GC,29.26061877286476,20.76601306621922,16.020028381904627
2024-10-09 18:15:00,2024-10-09 19:40:00,short,2614.21,2609.28,0.463,69.45,104497.6,85.0,5M_GC,20.463960231937723,34.16569879964637,12.425942889887784
2024-10-15 02:15:00,2024-10-15 06:25:00,short,2650.06,2647.35,0.241,36.15,104533.75,250.0,5M_GC,23.092649232994344,41.27609645843001,14.291328901785361
2024-10-17 07:25:00,2024-10-17 12:30:00,short,2677.5,2678.7,-0.15,-22.5,104511.25,305.0,5M_GC,77.83652142425632,60.28123801775692,14.164547580155094
2024-10-17 14:00:00,2024-10-17 15:00:00,short,2687.21,2680.28,0.663,99.45,104610.7,60.0,5M_GC,77.83652142425632,61.948887349061316,5.621986007992771
2024-10-21 20:10:00,2024-10-21 21:15:00,short,2724.3199999999997,2720.2,0.382,57.3,104668.0,65.0,5M_GC,64.82689529841747,19.074887042507807,13.725986922257299
2024-10-25 13:00:00,2024-10-25 13:30:00,short,2720.3599999999997,2718.6,0.146,21.9,104689.9,30.0,5M_GC,39.21225263624542,20.361518146386924,24.399999999510943
2024-10-28 04:10:00,2024-10-28 05:25:00,short,2731.56,2732.81,-0.155,-23.25,104666.65,75.0,5M_GC,72.31086508171471,32.19336219322347,23.585726718274817
2024-10-28 12:45:00,2024-10-28 15:30:00,short,2730.77,2740.86,-1.039,-155.85,104510.8,165.0,SL_or_BE,62.5529143599401,47.72998805228425,93.2626065946926
2024-10-31 09:45:00,2024-10-31 10:25:00,short,2781.89,2778.38,0.321,48.15,104558.95,40.0,5M_GC,65.80327427791543,16.760585023787016,7.323736985540205
2024-11-01 17:35:00,2024-11-01 18:20:00,short,2747.2799999999997,2743.37,0.361,54.15,104613.1,45.0,5M_GC,28.188369372277958,23.63636363625892,17.682689932296544
2024-11-06 06:50:00,2024-11-06 08:15:00,short,2740.0099999999998,2733.84,0.587,88.05,104701.15,85.0,5M_GC,64.15235367379752,38.07492525591874,13.192511877744844
2024-11-06 09:25:00,2024-11-06 11:35:00,short,2725.24,2718.38,0.656,98.4,104799.55,130.0,5M_GC,64.15235367379752,48.69667427217977,14.82218598074809
2024-11-13 04:25:00,2024-11-13 05:00:00,long,2607.3300000000004,2611.69,0.406,60.9,104860.45,35.0,5M_DC,30.933890194289905,90.63409423155777,90.92178629304216
2024-11-13 10:15:00,2024-11-13 10:50:00,long,2604.11,2608.22,0.381,57.15,104917.6,35.0,5M_DC,44.49438378052772,56.45632553860139,79.34224049250501
2024-11-13 12:20:00,2024-11-13 14:10:00,long,2609.27,2611.32,0.175,26.25,104943.85,110.0,5M_DC,52.19565333238921,72.8652049083315,85.01216544888067
2024-11-15 12:10:00,2024-11-15 12:40:00,long,2564.4,2568.93,0.423,63.45,105007.3,30.0,5M_DC,59.57514095542107,69.19669430342397,84.64271216348622
2024-11-15 21:40:00,2024-11-18 01:25:00,long,2563.5600000000004,2573.85,0.999,149.85,105157.15,3105.0,5M_DC,67.5644194968975,36.34538152588451,93.12876095369795
2024-11-18 02:15:00,2024-11-18 03:00:00,long,2571.3700000000003,2580.58,0.891,133.65,105290.8,45.0,5M_DC,67.5644194968975,80.30662378230389,93.37196492972186
2024-11-26 19:20:00,2024-11-26 21:05:00,long,2626.34,2625.52,-0.112,-16.8,105274.0,105.0,5M_DC,27.289301013750535,37.752757059843574,81.19108192959425
2024-11-27 02:30:00,2024-11-27 04:30:00,long,2629.77,2637.25,0.718,107.7,105381.7,120.0,5M_DC,53.233310893810845,74.46437219882874,91.29599610911983
2024-12-03 23:45:00,2024-12-04 01:20:00,short,2643.06,2641.82,0.094,14.1,105395.8,95.0,5M_GC,53.27947386188115,37.24047735799987,24.877525251629844
2024-12-04 11:35:00,2024-12-04 15:05:00,short,2641.24,2637.58,0.336,50.4,105446.2,210.0,5M_GC,58.03730869930248,51.748398106021746,19.10577635027114
2024-12-05 11:55:00,2024-12-05 15:45:00,short,2644.45,2647.06,-0.291,-43.65,105402.55,230.0,5M_GC,66.96332254557626,68.28908554521756,15.016086131191917
2024-12-06 22:30:00,2024-12-06 23:00:00,short,2635.0299999999997,2632.16,0.257,38.55,105441.1,30.0,5M_GC,51.01055960410724,47.37934613364075,11.98444018009802
2024-12-12 05:40:00,2024-12-12 08:20:00,short,2707.97,2711.77,-0.41,-61.5,105379.6,160.0,5M_GC,74.51249836394203,59.21212121190572,15.756630264961382
2024-12-16 22:25:00,2024-12-17 03:20:00,long,2652.94,2656.57,0.333,49.95,105429.55,295.0,5M_DC,39.43506602743306,65.03794806432718,90.52717807794568
2024-12-18 08:25:00,2024-12-18 09:10:00,long,2645.98,2646.32,0.004,0.6,105430.15,45.0,5M_DC,56.44163888538362,39.86710963410972,77.02906584650309
2024-12-18 09:55:00,2024-12-18 10:55:00,long,2644.9,2647.79,0.259,38.85,105469.0,60.0,5M_DC,56.44163888538362,42.378662778556645,86.94464820827905
2024-12-19 04:45:00,2024-12-19 08:45:00,long,2609.5800000000004,2612.44,0.256,38.4,105507.4,240.0,5M_DC,44.44284134077145,68.34404242094418,88.54166666585222
2024-12-20 04:30:00,2024-12-20 07:50:00,long,2597.48,2600.32,0.254,38.1,105545.5,200.0,5M_DC,27.92246421842944,64.55578751984687,90.48881564164559
2024-12-31 01:00:00,2024-12-31 02:00:00,long,2606.1000000000004,2606.22,-0.018,-2.7,105542.8,60.0,5M_DC,29.576926661322926,56.9752742070764,77.93749999770942
2024-12-31 04:20:00,2024-12-31 06:55:00,long,2609.04,2606.42,-0.292,-43.8,105499.0,155.0,5M_DC,31.011520541065934,37.842714696890376,84.55568200526818
2025-01-09 07:15:00,2025-01-09 10:05:00,short,2659.2599999999998,2661.7,-0.274,-41.1,105457.9,170.0,5M_GC,64.05293152164965,78.91093460195268,9.426468972103509
2025-01-09 20:25:00,2025-01-10 10:20:00,short,2669.66,2679.76,-1.04,-156.0,105301.9,835.0,SL_or_BE,82.51592914586827,89.43650987186042,72.78599150344449
2025-01-13 02:10:00,2025-01-13 03:20:00,short,2691.73,2681.3,1.013,151.95,105453.85,70.0,5M_GC,78.20714479447237,46.50532482959871,8.24282319474728
2025-01-13 04:15:00,2025-01-13 05:20:00,short,2688.5699999999997,2686.52,0.175,26.25,105480.1,65.0,5M_GC,68.9533035245708,43.87339604918677,24.623206429350997
2025-01-31 22:55:00,2025-02-03 01:40:00,short,2800.49,2791.99,0.82,123.0,105603.1,3045.0,5M_GC,50.914788905928276,25.55507672109479,24.722667666336253
